datetime,count
2011-04-23 06:00:00,10.94
2011-04-23 07:00:00,71.21
2011-04-23 08:00:00,70.2
2011-04-23 09:00:00,101.28
2011-04-23 10:00:00,154.78
2011-04-23 11:00:00,144.54
2011-04-23 12:00:00,253.67
2011-04-23 13:00:00,260.78
2011-04-23 14:00:00,317.64
2011-04-23 15:00:00,341.7
2011-04-23 16:00:00,323.53
2011-04-23 17:00:00,321.98
2011-04-23 18:00:00,273.88
2011-04-23 19:00:00,241.0
2011-04-23 20:00:00,141.97
2011-04-23 21:00:00,130.86
2011-04-23 22:00:00,115.72
2011-04-23 23:00:00,82.3
2011-04-24 00:00:00,74.62
2011-04-24 01:00:00,54.55
2011-04-24 02:00:00,46.17
2011-04-24 03:00:00,27.87
2011-04-24 04:00:00,9.48
2011-04-24 05:00:00,10.75
2011-04-24 06:00:00,18.09
2011-04-24 07:00:00,73.27
2011-04-24 08:00:00,128.78
2011-04-24 09:00:00,165.42
2011-04-24 10:00:00,285.62
2011-04-24 11:00:00,360.51
2011-04-24 12:00:00,374.21
2011-04-24 13:00:00,372.75
2011-04-24 14:00:00,364.98
2011-04-24 15:00:00,382.99
2011-04-24 16:00:00,363.48666666666674
2011-04-24 17:00:00,370.69
2011-04-24 18:00:00,340.34
2011-04-24 19:00:00,203.35
2011-04-24 20:00:00,157.93
2011-04-24 21:00:00,97.69
2011-04-24 22:00:00,58.09
2011-04-24 23:00:00,62.68
2011-04-25 00:00:00,25.2
2011-04-25 01:00:00,10.69
2011-04-25 02:00:00,8.18
2011-04-25 03:00:00,5.44
2011-04-25 04:00:00,5.98
2011-04-25 05:00:00,14.46
2011-04-25 06:00:00,59.26
2011-04-25 07:00:00,183.79
2011-04-25 08:00:00,356.45
2011-04-25 09:00:00,178.6
2011-04-25 10:00:00,126.67
2011-04-25 11:00:00,139.44
2011-04-25 12:00:00,166.17
2011-04-25 13:00:00,168.46
2011-04-25 14:00:00,159.32
2011-04-25 15:00:00,154.43
2011-04-25 16:00:00,219.56
2011-04-25 17:00:00,404.97
2011-04-25 18:00:00,396.24
2011-04-25 19:00:00,308.82
2011-04-25 20:00:00,203.95
2011-04-25 21:00:00,169.82
2011-04-25 22:00:00,125.8
2011-04-25 23:00:00,78.24
2011-04-26 00:00:00,26.4
2011-04-26 01:00:00,13.08
2011-04-26 02:00:00,7.61
2011-04-26 03:00:00,3.74
2011-04-26 04:00:00,4.64
2011-04-26 05:00:00,12.99
2011-04-26 06:00:00,67.48
2011-04-26 07:00:00,228.97
2011-04-26 08:00:00,370.95
2011-04-26 09:00:00,189.98
2011-04-26 10:00:00,125.9
2011-04-26 11:00:00,143.99
2011-04-26 12:00:00,168.79
2011-04-26 13:00:00,164.62
2011-04-26 14:00:00,163.97
2011-04-26 15:00:00,161.07
2011-04-26 16:00:00,222.81
2011-04-26 17:00:00,397.14
2011-04-26 18:00:00,395.14
2011-04-26 19:00:00,304.35
2011-04-26 20:00:00,208.38
2011-04-26 21:00:00,178.52
2011-04-26 22:00:00,117.26
2011-04-26 23:00:00,67.23
2011-04-27 00:00:00,28.88
2011-04-27 01:00:00,14.11
2011-04-27 02:00:00,9.72
2011-04-27 03:00:00,3.52
2011-04-27 04:00:00,5.21
2011-04-27 05:00:00,9.97
2011-04-27 06:00:00,68.06
2011-04-27 07:00:00,219.17
2011-04-27 08:00:00,380.86
2011-04-27 09:00:00,183.42
2011-04-27 10:00:00,112.33
2011-04-27 11:00:00,114.99
2011-04-27 12:00:00,160.63
2011-04-27 13:00:00,161.68
2011-04-27 14:00:00,160.2
2011-04-27 15:00:00,164.11
2011-04-27 16:00:00,219.6
2011-04-27 17:00:00,330.75
2011-04-27 18:00:00,321.03
2011-04-27 19:00:00,307.56
2011-04-27 20:00:00,205.85
2011-04-27 21:00:00,145.48
2011-04-27 22:00:00,112.26
2011-04-27 23:00:00,85.66
2011-04-28 00:00:00,37.86
2011-04-28 01:00:00,19.69
2011-04-28 02:00:00,7.89
2011-04-28 03:00:00,5.56
2011-04-28 04:00:00,5.72
2011-04-28 05:00:00,12.82
2011-04-28 06:00:00,72.59
2011-04-28 07:00:00,231.24
2011-04-28 08:00:00,389.63
2011-04-28 09:00:00,151.27
2011-04-28 10:00:00,113.6
2011-04-28 11:00:00,123.32
2011-04-28 12:00:00,142.62
2011-04-28 13:00:00,144.4
2011-04-28 14:00:00,152.91
2011-04-28 15:00:00,163.36
2011-04-28 16:00:00,219.46
2011-04-28 17:00:00,363.94
2011-04-28 18:00:00,363.0
2011-04-28 19:00:00,288.19
2011-04-28 20:00:00,195.52
2011-04-28 21:00:00,166.8
2011-04-28 22:00:00,127.3
2011-04-28 23:00:00,93.58
2011-04-29 00:00:00,41.52
2011-04-29 01:00:00,23.97
2011-04-29 02:00:00,14.16
2011-04-29 03:00:00,6.75
2011-04-29 04:00:00,6.36
2011-04-29 05:00:00,14.94
2011-04-29 06:00:00,64.38
2011-04-29 07:00:00,204.3
2011-04-29 08:00:00,393.72
2011-04-29 09:00:00,206.69
2011-04-29 10:00:00,156.12
2011-04-29 11:00:00,160.83
2011-04-29 12:00:00,219.04
2011-04-29 13:00:00,219.67
2011-04-29 14:00:00,226.87
2011-04-29 15:00:00,209.77
2011-04-29 16:00:00,248.36
2011-04-29 17:00:00,382.86
2011-04-29 18:00:00,341.84
2011-04-29 19:00:00,226.35
2011-04-29 20:00:00,174.66
2011-04-29 21:00:00,136.31
2011-04-29 22:00:00,114.35
2011-04-29 23:00:00,81.79
2011-04-30 00:00:00,53.46
2011-04-30 01:00:00,49.57
2011-04-30 02:00:00,41.34
2011-04-30 03:00:00,19.09
2011-04-30 04:00:00,7.67
2011-04-30 05:00:00,6.35
2011-04-30 06:00:00,16.55
2011-04-30 07:00:00,86.03
2011-04-30 08:00:00,119.78
2011-04-30 09:00:00,198.53
2011-04-30 10:00:00,230.54
2011-04-30 11:00:00,288.76
2011-04-30 12:00:00,304.55
2011-04-30 13:00:00,321.58
2011-04-30 14:00:00,310.46
2011-04-30 15:00:00,328.32
2011-04-30 16:00:00,318.54
2011-04-30 17:00:00,315.27
2011-04-30 18:00:00,288.8
2011-04-30 19:00:00,253.66
2011-04-30 20:00:00,153.78
2011-04-30 21:00:00,117.24
2011-04-30 22:00:00,94.54
2011-04-30 23:00:00,74.65
2011-05-20 00:00:00,43.71
2011-05-20 01:00:00,18.12
2011-05-20 02:00:00,11.2
2011-05-20 03:00:00,6.41
2011-05-20 04:00:00,7.11
2011-05-20 05:00:00,19.78
2011-05-20 06:00:00,92.07
2011-05-20 07:00:00,240.55
2011-05-20 08:00:00,417.83
2011-05-20 09:00:00,211.38
2011-05-20 10:00:00,153.44
2011-05-20 11:00:00,164.04
2011-05-20 12:00:00,228.7
2011-05-20 13:00:00,229.99
2011-05-20 14:00:00,240.05
2011-05-20 15:00:00,230.59
2011-05-20 16:00:00,343.38
2011-05-20 17:00:00,457.86
2011-05-20 18:00:00,495.78
2011-05-20 19:00:00,326.49
2011-05-20 20:00:00,237.16
2011-05-20 21:00:00,195.95
2011-05-20 22:00:00,157.65
2011-05-20 23:00:00,135.15
2011-05-21 00:00:00,89.76
2011-05-21 01:00:00,75.25
2011-05-21 02:00:00,57.81
2011-05-21 03:00:00,24.72
2011-05-21 04:00:00,7.5
2011-05-21 05:00:00,9.0
2011-05-21 06:00:00,18.0
2011-05-21 07:00:00,62.99
2011-05-21 08:00:00,139.83
2011-05-21 09:00:00,199.46
2011-05-21 10:00:00,254.82
2011-05-21 11:00:00,348.02
2011-05-21 12:00:00,369.83
2011-05-21 13:00:00,384.68
2011-05-21 14:00:00,392.415
2011-05-21 15:00:00,398.41
2011-05-21 16:00:00,365.89
2011-05-21 17:00:00,381.06
2011-05-21 18:00:00,371.11
2011-05-21 19:00:00,333.9666666666667
2011-05-21 20:00:00,247.14
2011-05-21 21:00:00,188.6
2011-05-21 22:00:00,153.37
2011-05-21 23:00:00,126.97
2011-05-22 00:00:00,109.13
2011-05-22 01:00:00,69.68
2011-05-22 02:00:00,57.78
2011-05-22 03:00:00,29.26
2011-05-22 04:00:00,12.46
2011-05-22 05:00:00,12.46
2011-05-22 06:00:00,20.29
2011-05-22 07:00:00,45.45
2011-05-22 08:00:00,105.69
2011-05-22 09:00:00,177.15
2011-05-22 10:00:00,294.8
2011-05-22 11:00:00,366.25
2011-05-22 12:00:00,345.99
2011-05-22 13:00:00,350.94
2011-05-22 14:00:00,311.66
2011-05-22 15:00:00,356.94
2011-05-22 16:00:00,363.68833333333333
2011-05-22 17:00:00,368.452
2011-05-22 18:00:00,364.032
2011-05-22 19:00:00,351.15
2011-05-22 20:00:00,271.5
2011-05-22 21:00:00,179.17
2011-05-22 22:00:00,133.31
2011-05-22 23:00:00,88.91
2011-05-23 00:00:00,28.14
2011-05-23 01:00:00,12.88
2011-05-23 02:00:00,7.06
2011-05-23 03:00:00,4.41
2011-05-23 04:00:00,5.56
2011-05-23 05:00:00,17.03
2011-05-23 06:00:00,101.37
2011-05-23 07:00:00,256.02
2011-05-23 08:00:00,393.78
2011-05-23 09:00:00,191.08
2011-05-23 10:00:00,117.87
2011-05-23 11:00:00,145.58
2011-05-23 12:00:00,182.18
2011-05-23 13:00:00,166.54
2011-05-23 14:00:00,159.75
2011-05-23 15:00:00,157.52
2011-05-23 16:00:00,290.76
2011-05-23 17:00:00,437.46
2011-05-23 18:00:00,512.38
2011-05-23 19:00:00,386.37
2011-05-23 20:00:00,226.04
2011-05-23 21:00:00,155.05
2011-05-23 22:00:00,131.62
2011-05-23 23:00:00,76.94
2011-05-24 00:00:00,26.08
2011-05-24 01:00:00,12.19
2011-05-24 02:00:00,6.6
2011-05-24 03:00:00,4.85
2011-05-24 04:00:00,5.75
2011-05-24 05:00:00,18.87
2011-05-24 06:00:00,111.64
2011-05-24 07:00:00,192.83
2011-05-24 08:00:00,294.85
2011-05-24 09:00:00,210.82
2011-05-24 10:00:00,119.01
2011-05-24 11:00:00,148.57
2011-05-24 12:00:00,180.33
2011-05-24 13:00:00,182.42
2011-05-24 14:00:00,165.23
2011-05-24 15:00:00,180.75
2011-05-24 16:00:00,292.19
2011-05-24 17:00:00,443.57
2011-05-24 18:00:00,516.81
2011-05-24 19:00:00,378.84
2011-05-24 20:00:00,277.08
2011-05-24 21:00:00,214.13
2011-05-24 22:00:00,84.16
2011-05-24 23:00:00,92.41
2011-05-25 00:00:00,28.09
2011-05-25 01:00:00,13.4
2011-05-25 02:00:00,7.82
2011-05-25 03:00:00,5.34
2011-05-25 04:00:00,5.73
2011-05-25 05:00:00,22.88
2011-05-25 06:00:00,107.65
2011-05-25 07:00:00,304.54
2011-05-25 08:00:00,446.12
2011-05-25 09:00:00,206.77
2011-05-25 10:00:00,129.87
2011-05-25 11:00:00,153.16
2011-05-25 12:00:00,187.29
2011-05-25 13:00:00,180.35
2011-05-25 14:00:00,165.11
2011-05-25 15:00:00,168.69
2011-05-25 16:00:00,283.98
2011-05-25 17:00:00,548.55
2011-05-25 18:00:00,540.92
2011-05-25 19:00:00,397.63
2011-05-25 20:00:00,291.19
2011-05-25 21:00:00,210.74
2011-05-25 22:00:00,162.04
2011-05-25 23:00:00,91.08
2011-05-26 00:00:00,47.01
2011-05-26 01:00:00,20.21
2011-05-26 02:00:00,11.79
2011-05-26 03:00:00,5.62
2011-05-26 04:00:00,5.71
2011-05-26 05:00:00,22.54
2011-05-26 06:00:00,107.63
2011-05-26 07:00:00,247.04
2011-05-26 08:00:00,425.7
2011-05-26 09:00:00,200.92
2011-05-26 10:00:00,120.84
2011-05-26 11:00:00,152.57
2011-05-26 12:00:00,180.86
2011-05-26 13:00:00,168.48
2011-05-26 14:00:00,162.33
2011-05-26 15:00:00,183.6
2011-05-26 16:00:00,281.41
2011-05-26 17:00:00,526.73
2011-05-26 18:00:00,524.78
2011-05-26 19:00:00,357.02
2011-05-26 20:00:00,291.83
2011-05-26 21:00:00,207.03
2011-05-26 22:00:00,167.9
2011-05-26 23:00:00,118.75
2011-05-27 00:00:00,58.43
2011-05-27 01:00:00,24.63
2011-05-27 02:00:00,19.75
2011-05-27 03:00:00,6.41
2011-05-27 04:00:00,6.14
2011-05-27 05:00:00,27.43
2011-05-27 06:00:00,106.18
2011-05-27 07:00:00,258.13
2011-05-27 08:00:00,442.19
2011-05-27 09:00:00,212.51
2011-05-27 10:00:00,144.24
2011-05-27 11:00:00,156.77
2011-05-27 12:00:00,212.67
2011-05-27 13:00:00,224.07
2011-05-27 14:00:00,217.8
2011-05-27 15:00:00,223.63
2011-05-27 16:00:00,312.26
2011-05-27 17:00:00,514.35
2011-05-27 18:00:00,427.47
2011-05-27 19:00:00,302.71
2011-05-27 20:00:00,233.87
2011-05-27 21:00:00,188.74
2011-05-27 22:00:00,159.46
2011-05-27 23:00:00,143.52
2011-05-28 00:00:00,99.7
2011-05-28 01:00:00,77.25
2011-05-28 02:00:00,53.48
2011-05-28 03:00:00,23.42
2011-05-28 04:00:00,9.72
2011-05-28 05:00:00,14.82
2011-05-28 06:00:00,23.33
2011-05-28 07:00:00,60.77
2011-05-28 08:00:00,118.61
2011-05-28 09:00:00,205.42
2011-05-28 10:00:00,268.81
2011-05-28 11:00:00,340.85
2011-05-28 12:00:00,360.98
2011-05-28 13:00:00,379.73
2011-05-28 14:00:00,379.29
2011-05-28 15:00:00,399.82
2011-05-28 16:00:00,379.39
2011-05-28 17:00:00,378.91
2011-05-28 18:00:00,350.0
2011-05-28 19:00:00,292.04
2011-05-28 20:00:00,274.6
2011-05-28 21:00:00,200.83
2011-05-28 22:00:00,179.68
2011-05-28 23:00:00,147.56
2011-05-29 00:00:00,110.62
2011-05-29 01:00:00,84.78
2011-05-29 02:00:00,65.81
2011-05-29 03:00:00,27.44
2011-05-29 04:00:00,12.04
2011-05-29 05:00:00,13.77
2011-05-29 06:00:00,17.0
2011-05-29 07:00:00,45.26
2011-05-29 08:00:00,99.1
2011-05-29 09:00:00,146.15
2011-05-29 10:00:00,264.23
2011-05-29 11:00:00,276.26
2011-05-29 12:00:00,312.56
2011-05-29 13:00:00,369.2
2011-05-29 14:00:00,358.63
2011-05-29 15:00:00,356.6
2011-05-29 16:00:00,344.08
2011-05-29 17:00:00,337.81
2011-05-29 18:00:00,279.16
2011-05-29 19:00:00,263.31
2011-05-29 20:00:00,228.91
2011-05-29 21:00:00,183.49
2011-05-29 22:00:00,146.97
2011-05-29 23:00:00,111.91
2011-05-30 00:00:00,71.06
2011-05-30 01:00:00,69.15
2011-05-30 02:00:00,49.49
2011-05-30 03:00:00,18.78
2011-05-30 04:00:00,15.5
2011-05-30 05:00:00,21.54
2011-05-30 06:00:00,43.76
2011-05-30 07:00:00,126.37
2011-05-30 08:00:00,167.89
2011-05-30 09:00:00,204.27
2011-05-30 10:00:00,295.93
2011-05-30 11:00:00,347.14
2011-05-30 12:00:00,369.18
2011-05-30 13:00:00,383.56
2011-05-30 14:00:00,393.82
2011-05-30 15:00:00,379.19
2011-05-30 16:00:00,370.66
2011-05-30 17:00:00,377.32
2011-05-30 18:00:00,362.78
2011-05-30 19:00:00,276.2
2011-05-30 20:00:00,312.19
2011-05-30 21:00:00,281.45
2011-05-30 22:00:00,192.23
2011-05-30 23:00:00,110.93
2011-05-31 00:00:00,47.03
2011-05-31 01:00:00,15.97
2011-05-31 02:00:00,7.28
2011-05-31 03:00:00,5.28
2011-05-31 04:00:00,6.1
2011-05-31 05:00:00,25.08
2011-05-31 06:00:00,110.6
2011-05-31 07:00:00,299.16
2011-05-31 08:00:00,447.02
2011-05-31 09:00:00,187.03
2011-05-31 10:00:00,121.87
2011-05-31 11:00:00,141.18
2011-05-31 12:00:00,156.5
2011-05-31 13:00:00,149.62
2011-05-31 14:00:00,143.23
2011-05-31 15:00:00,146.16
2011-05-31 16:00:00,229.84
2011-05-31 17:00:00,505.6
2011-05-31 18:00:00,509.64
2011-05-31 19:00:00,392.52
2011-05-31 20:00:00,279.92
2011-05-31 21:00:00,215.09
2011-05-31 22:00:00,148.73
2011-05-31 23:00:00,84.5
2011-06-20 00:00:00,37.09
2011-06-20 01:00:00,13.66
2011-06-20 02:00:00,7.22
2011-06-20 03:00:00,5.22
2011-06-20 04:00:00,5.03
2011-06-20 05:00:00,19.51
2011-06-20 06:00:00,101.44
2011-06-20 07:00:00,172.28
2011-06-20 08:00:00,287.88
2011-06-20 09:00:00,202.55
2011-06-20 10:00:00,117.4
2011-06-20 11:00:00,129.04
2011-06-20 12:00:00,173.23
2011-06-20 13:00:00,187.06
2011-06-20 14:00:00,166.55
2011-06-20 15:00:00,166.79
2011-06-20 16:00:00,291.57
2011-06-20 17:00:00,488.32
2011-06-20 18:00:00,533.21
2011-06-20 19:00:00,387.73
2011-06-20 20:00:00,295.3
2011-06-20 21:00:00,204.5
2011-06-20 22:00:00,133.9
2011-06-20 23:00:00,88.14
2011-06-21 00:00:00,34.5
2011-06-21 01:00:00,13.5
2011-06-21 02:00:00,5.31
2011-06-21 03:00:00,4.7
2011-06-21 04:00:00,5.79
2011-06-21 05:00:00,20.62
2011-06-21 06:00:00,110.43
2011-06-21 07:00:00,268.78
2011-06-21 08:00:00,421.27
2011-06-21 09:00:00,194.82
2011-06-21 10:00:00,113.6
2011-06-21 11:00:00,140.19
2011-06-21 12:00:00,171.68
2011-06-21 13:00:00,173.32
2011-06-21 14:00:00,160.88
2011-06-21 15:00:00,167.07
2011-06-21 16:00:00,285.28
2011-06-21 17:00:00,548.78
2011-06-21 18:00:00,435.2
2011-06-21 19:00:00,307.71
2011-06-21 20:00:00,247.69
2011-06-21 21:00:00,219.41
2011-06-21 22:00:00,150.15
2011-06-21 23:00:00,83.58
2011-06-22 00:00:00,37.77
2011-06-22 01:00:00,19.08
2011-06-22 02:00:00,8.8
2011-06-22 03:00:00,6.31
2011-06-22 04:00:00,6.04
2011-06-22 05:00:00,26.99
2011-06-22 06:00:00,104.92
2011-06-22 07:00:00,306.24
2011-06-22 08:00:00,431.23
2011-06-22 09:00:00,195.53
2011-06-22 10:00:00,127.49
2011-06-22 11:00:00,150.54
2011-06-22 12:00:00,172.04
2011-06-22 13:00:00,169.83
2011-06-22 14:00:00,170.16
2011-06-22 15:00:00,180.29
2011-06-22 16:00:00,286.63
2011-06-22 17:00:00,452.26
2011-06-22 18:00:00,453.32
2011-06-22 19:00:00,325.62
2011-06-22 20:00:00,282.91
2011-06-22 21:00:00,219.8
2011-06-22 22:00:00,156.52
2011-06-22 23:00:00,102.84
2011-06-23 00:00:00,46.31
2011-06-23 01:00:00,23.43
2011-06-23 02:00:00,13.31
2011-06-23 03:00:00,5.78
2011-06-23 04:00:00,5.77
2011-06-23 05:00:00,27.07
2011-06-23 06:00:00,116.2
2011-06-23 07:00:00,302.69
2011-06-23 08:00:00,435.87
2011-06-23 09:00:00,211.81
2011-06-23 10:00:00,129.92
2011-06-23 11:00:00,154.77
2011-06-23 12:00:00,171.65
2011-06-23 13:00:00,173.65
2011-06-23 14:00:00,171.26
2011-06-23 15:00:00,171.74
2011-06-23 16:00:00,294.86
2011-06-23 17:00:00,437.26
2011-06-23 18:00:00,531.58
2011-06-23 19:00:00,360.73
2011-06-23 20:00:00,300.27
2011-06-23 21:00:00,220.52
2011-06-23 22:00:00,164.93
2011-06-23 23:00:00,124.11
2011-06-24 00:00:00,59.0
2011-06-24 01:00:00,22.16
2011-06-24 02:00:00,12.86
2011-06-24 03:00:00,6.72
2011-06-24 04:00:00,6.596666666666668
2011-06-24 05:00:00,25.46
2011-06-24 06:00:00,103.15
2011-06-24 07:00:00,268.36
2011-06-24 08:00:00,436.58
2011-06-24 09:00:00,222.56
2011-06-24 10:00:00,146.21
2011-06-24 11:00:00,161.5
2011-06-24 12:00:00,222.8
2011-06-24 13:00:00,224.75
2011-06-24 14:00:00,222.43
2011-06-24 15:00:00,232.49
2011-06-24 16:00:00,332.53
2011-06-24 17:00:00,551.61
2011-06-24 18:00:00,497.8
2011-06-24 19:00:00,368.92
2011-06-24 20:00:00,302.68
2011-06-24 21:00:00,235.2
2011-06-24 22:00:00,202.18
2011-06-24 23:00:00,147.4
2011-06-25 00:00:00,114.32
2011-06-25 01:00:00,91.88
2011-06-25 02:00:00,63.01
2011-06-25 03:00:00,30.01
2011-06-25 04:00:00,11.71
2011-06-25 05:00:00,14.02
2011-06-25 06:00:00,30.48
2011-06-25 07:00:00,94.48
2011-06-25 08:00:00,213.49
2011-06-25 09:00:00,250.43
2011-06-25 10:00:00,312.12
2011-06-25 11:00:00,379.945
2011-06-25 12:00:00,411.17
2011-06-25 13:00:00,422.86
2011-06-25 14:00:00,427.25
2011-06-25 15:00:00,417.955
2011-06-25 16:00:00,406.75
2011-06-25 17:00:00,414.47
2011-06-25 18:00:00,384.78
2011-06-25 19:00:00,352.93
2011-06-25 20:00:00,306.06
2011-06-25 21:00:00,226.24
2011-06-25 22:00:00,201.28
2011-06-25 23:00:00,139.32
2011-06-26 00:00:00,118.2
2011-06-26 01:00:00,93.82
2011-06-26 02:00:00,75.96
2011-06-26 03:00:00,32.09
2011-06-26 04:00:00,13.96
2011-06-26 05:00:00,15.46
2011-06-26 06:00:00,25.72
2011-06-26 07:00:00,49.89
2011-06-26 08:00:00,117.71
2011-06-26 09:00:00,192.55
2011-06-26 10:00:00,311.75
2011-06-26 11:00:00,390.71666666666664
2011-06-26 12:00:00,397.26
2011-06-26 13:00:00,399.9316666666666
2011-06-26 14:00:00,395.58666666666664
2011-06-26 15:00:00,400.865
2011-06-26 16:00:00,392.54166666666674
2011-06-26 17:00:00,370.915
2011-06-26 18:00:00,354.47900000000004
2011-06-26 19:00:00,322.52
2011-06-26 20:00:00,260.45
2011-06-26 21:00:00,197.37
2011-06-26 22:00:00,192.83
2011-06-26 23:00:00,102.8
2011-06-27 00:00:00,33.43
2011-06-27 01:00:00,12.67
2011-06-27 02:00:00,7.81
2011-06-27 03:00:00,5.25
2011-06-27 04:00:00,5.3
2011-06-27 05:00:00,21.32
2011-06-27 06:00:00,109.44
2011-06-27 07:00:00,312.14
2011-06-27 08:00:00,400.85
2011-06-27 09:00:00,197.0
2011-06-27 10:00:00,125.13
2011-06-27 11:00:00,139.74
2011-06-27 12:00:00,175.45
2011-06-27 13:00:00,172.18
2011-06-27 14:00:00,168.83
2011-06-27 15:00:00,184.77
2011-06-27 16:00:00,287.74
2011-06-27 17:00:00,557.21
2011-06-27 18:00:00,488.04
2011-06-27 19:00:00,392.55
2011-06-27 20:00:00,295.15
2011-06-27 21:00:00,197.93
2011-06-27 22:00:00,144.34
2011-06-27 23:00:00,95.26
2011-06-28 00:00:00,37.34
2011-06-28 01:00:00,14.41
2011-06-28 02:00:00,10.3
2011-06-28 03:00:00,6.2
2011-06-28 04:00:00,6.31
2011-06-28 05:00:00,23.81
2011-06-28 06:00:00,115.41
2011-06-28 07:00:00,314.36
2011-06-28 08:00:00,428.16
2011-06-28 09:00:00,201.33
2011-06-28 10:00:00,123.89
2011-06-28 11:00:00,145.77
2011-06-28 12:00:00,169.6
2011-06-28 13:00:00,173.68
2011-06-28 14:00:00,151.72
2011-06-28 15:00:00,152.31
2011-06-28 16:00:00,245.38
2011-06-28 17:00:00,426.81
2011-06-28 18:00:00,405.38
2011-06-28 19:00:00,314.11
2011-06-28 20:00:00,294.61
2011-06-28 21:00:00,215.5
2011-06-28 22:00:00,146.93
2011-06-28 23:00:00,95.74
2011-06-29 00:00:00,37.85
2011-06-29 01:00:00,20.29
2011-06-29 02:00:00,8.93
2011-06-29 03:00:00,5.68
2011-06-29 04:00:00,6.47
2011-06-29 05:00:00,27.25
2011-06-29 06:00:00,114.74
2011-06-29 07:00:00,309.97
2011-06-29 08:00:00,458.92
2011-06-29 09:00:00,203.63
2011-06-29 10:00:00,125.96
2011-06-29 11:00:00,153.54
2011-06-29 12:00:00,190.99
2011-06-29 13:00:00,186.8
2011-06-29 14:00:00,166.06
2011-06-29 15:00:00,168.94
2011-06-29 16:00:00,300.07
2011-06-29 17:00:00,553.35
2011-06-29 18:00:00,550.77
2011-06-29 19:00:00,353.74
2011-06-29 20:00:00,311.33
2011-06-29 21:00:00,232.03
2011-06-29 22:00:00,168.75
2011-06-29 23:00:00,105.38
2011-06-30 00:00:00,47.62
2011-06-30 01:00:00,21.44
2011-06-30 02:00:00,9.66
2011-06-30 03:00:00,6.74
2011-06-30 04:00:00,6.48
2011-06-30 05:00:00,27.9
2011-06-30 06:00:00,115.95
2011-06-30 07:00:00,320.52
2011-06-30 08:00:00,457.11
2011-06-30 09:00:00,205.5
2011-06-30 10:00:00,132.46
2011-06-30 11:00:00,167.43
2011-06-30 12:00:00,195.46
2011-06-30 13:00:00,187.16
2011-06-30 14:00:00,171.84
2011-06-30 15:00:00,174.06
2011-06-30 16:00:00,296.58
2011-06-30 17:00:00,567.25
2011-06-30 18:00:00,554.52
2011-06-30 19:00:00,378.58
2011-06-30 20:00:00,314.17
2011-06-30 21:00:00,233.77
2011-06-30 22:00:00,171.91
2011-06-30 23:00:00,129.72
2011-07-20 00:00:00,41.66
2011-07-20 01:00:00,17.02
2011-07-20 02:00:00,6.69
2011-07-20 03:00:00,5.61
2011-07-20 04:00:00,6.28
2011-07-20 05:00:00,30.63
2011-07-20 06:00:00,118.11
2011-07-20 07:00:00,303.3
2011-07-20 08:00:00,416.27
2011-07-20 09:00:00,198.93
2011-07-20 10:00:00,124.9
2011-07-20 11:00:00,140.11
2011-07-20 12:00:00,161.96
2011-07-20 13:00:00,151.47
2011-07-20 14:00:00,149.18
2011-07-20 15:00:00,155.9
2011-07-20 16:00:00,256.03
2011-07-20 17:00:00,505.5
2011-07-20 18:00:00,502.59
2011-07-20 19:00:00,375.44
2011-07-20 20:00:00,298.3
2011-07-20 21:00:00,228.03
2011-07-20 22:00:00,169.8
2011-07-20 23:00:00,100.12
2011-07-21 00:00:00,48.35
2011-07-21 01:00:00,19.15
2011-07-21 02:00:00,8.54
2011-07-21 03:00:00,5.11
2011-07-21 04:00:00,5.9
2011-07-21 05:00:00,21.71
2011-07-21 06:00:00,120.28
2011-07-21 07:00:00,302.03
2011-07-21 08:00:00,419.66
2011-07-21 09:00:00,214.74
2011-07-21 10:00:00,143.71
2011-07-21 11:00:00,175.73
2011-07-21 12:00:00,147.77
2011-07-21 13:00:00,146.67
2011-07-21 14:00:00,140.26
2011-07-21 15:00:00,140.6
2011-07-21 16:00:00,256.33
2011-07-21 17:00:00,467.59
2011-07-21 18:00:00,466.38
2011-07-21 19:00:00,358.47
2011-07-21 20:00:00,295.06
2011-07-21 21:00:00,217.77
2011-07-21 22:00:00,178.18
2011-07-21 23:00:00,128.58
2011-07-22 00:00:00,97.12
2011-07-22 01:00:00,32.76
2011-07-22 02:00:00,21.21
2011-07-22 03:00:00,11.22
2011-07-22 04:00:00,9.41
2011-07-22 05:00:00,25.85
2011-07-22 06:00:00,111.09
2011-07-22 07:00:00,275.9
2011-07-22 08:00:00,421.79
2011-07-22 09:00:00,203.59
2011-07-22 10:00:00,145.39
2011-07-22 11:00:00,152.67
2011-07-22 12:00:00,219.4
2011-07-22 13:00:00,221.55
2011-07-22 14:00:00,224.03
2011-07-22 15:00:00,228.91
2011-07-22 16:00:00,330.8
2011-07-22 17:00:00,464.31
2011-07-22 18:00:00,460.44
2011-07-22 19:00:00,363.32
2011-07-22 20:00:00,289.43
2011-07-22 21:00:00,226.74
2011-07-22 22:00:00,179.88
2011-07-22 23:00:00,141.63
2011-07-23 00:00:00,117.28
2011-07-23 01:00:00,88.0
2011-07-23 02:00:00,67.38
2011-07-23 03:00:00,31.71
2011-07-23 04:00:00,13.06
2011-07-23 05:00:00,16.75
2011-07-23 06:00:00,32.12
2011-07-23 07:00:00,151.98
2011-07-23 08:00:00,233.71
2011-07-23 09:00:00,247.02
2011-07-23 10:00:00,313.77
